,movieId,genres_x,tconst,titleType,primaryTitle,isAdult,startYear,endYear,runtimeMinutes,genres_y,directors,averageRating,numVotes
22727,89926,Drama,tt1315582,movie,In jeder Sekunde,0,2008,\N,104,Drama,Jan Fehse,6.1,138.0
22728,89930,Action|Comedy|Documentary|Drama,tt1792621,movie,Superheroes,0,2011,\N,90,"Action,Comedy,Documentary",Michael Barnett,6.5,1654.0
22729,89936,Horror,tt0061520,movie,Corruption,0,1968,\N,91,Horror,Robert Hartford-Davis,5.9,1118.0
22730,93399,Crime|Drama,tt0072249,movie,The Take,0,1974,\N,92,"Action,Crime,Drama",Robert Hartford-Davis,5.5,210.0
22731,112463,Action|Crime|Thriller,tt0068281,movie,Black Gunn,0,1972,\N,96,"Action,Crime,Thriller",Robert Hartford-Davis,5.7,526.0
22732,129492,Horror,tt0065887,movie,Incense for the Damned,0,1971,\N,87,Horror,Robert Hartford-Davis,3.9,549.0
22733,89939,Comedy,tt0041414,movie,Gigi,0,1949,\N,82,"Comedy,Romance",Jacqueline Audry,6.2,224.0
22734,90314,Drama,tt0047099,movie,No Exit,0,1954,\N,95,Drama,Jacqueline Audry,6.9,250.0
22735,89945,Horror|Sci-Fi,tt1520494,short,BlinkyTM,0,2011,\N,13,"Horror,Sci-Fi,Short",Ruairi Robinson,7.0,2048.0
22736,106030,Horror|Sci-Fi,tt1709143,movie,The Last Days on Mars,0,2013,\N,98,"Adventure,Horror,Sci-Fi",Ruairi Robinson,5.5,35108.0
22737,89983,Action|Comedy|Musical|Sci-Fi,tt1305797,movie,Enthiran,0,2010,\N,155,"Action,Sci-Fi",S. Shankar,7.1,24726.0
22738,89990,Drama,tt0435225,movie,The Novena,0,2005,\N,97,Drama,Bernard Émond,7.5,390.0
22739,93206,Drama|Romance,tt0279083,movie,The Woman Who Drinks,0,2001,\N,91,"Drama,Romance",Bernard Émond,7.0,173.0
22740,98619,Documentary,tt2069830,movie,L'instant et la patience,0,1994,\N,52,Documentary,Bernard Émond,,
22741,89994,Documentary|War,tt1410281,movie,Rabbit à la Berlin,0,2009,\N,51,"Documentary,History,News",Bartosz Konopka,7.5,774.0
22742,89997,Drama,tt1684628,movie,Circumstance,0,2011,\N,107,Drama,Maryam Keshavarz,5.8,7298.0
22743,90007,Sci-Fi,tt1303782,movie,Ghost from the Machine,0,2010,\N,86,"Horror,Sci-Fi",Matt Osterman,5.8,834.0
22744,90009,Drama|Thriller,tt1233576,movie,Reykjavik-Rotterdam,0,2008,\N,88,Thriller,Óskar Jónasson,6.7,2231.0
22745,90011,Drama|Romance,tt1157732,short,Wrestling,0,2007,\N,20,"Drama,Short",Grímur Hákonarson,5.8,291.0
22746,90061,Comedy|Drama|Romance,tt1174042,movie,The Myth of the American Sleepover,0,2010,\N,96,"Comedy,Drama,Romance",David Robert Mitchell,6.3,3909.0
22747,121231,Horror,tt3235888,movie,It Follows,0,2014,\N,100,"Horror,Mystery,Thriller",David Robert Mitchell,6.8,208029.0
22748,90071,Drama,tt1613062,movie,The Music Never Stopped,0,2011,\N,105,"Drama,Music",Jim Kohlberg,7.5,7778.0
22749,90127,Thriller,tt1661862,movie,No Rest for the Wicked,0,2011,\N,114,"Action,Adventure,Thriller",Enrique Urbizu,6.4,4756.0
22750,90133,Drama|Horror|Thriller,tt1298594,movie,The Presence,0,2010,\N,87,"Horror,Thriller",Tom Provost,4.4,3103.0
22751,90170,Drama,tt0039632,movie,Monsieur Vincent,0,1947,\N,111,"Biography,Drama,History",Maurice Cloche,7.0,704.0
22752,90199,Drama,tt0329347,movie,"I Am Taraneh, I Am Fifteen Years Old",0,2002,\N,110,Drama,Rasoul Sadrameli,7.1,2943.0
22753,90203,Action|Crime|Drama|Thriller,tt0069013,movie,No Way Out,0,1973,\N,95,"Action,Crime,Drama",Duccio Tessari,6.8,1149.0
22754,118722,Action|Adventure|Drama,tt0105175,movie,Beyond Justice,0,1991,\N,113,"Action,Adventure,Drama",Duccio Tessari,4.6,521.0
22755,118726,Adventure|Fantasy|Western,tt0090150,movie,Tex and the Lord of the Deep,0,1985,\N,104,"Adventure,Fantasy,Western",Duccio Tessari,5.3,316.0
22756,118728,(no genres listed),tt0161420,movie,Un centesimo di secondo,0,1981,\N,90,"Drama,Sport",Duccio Tessari,5.5,16.0
22757,118730,Action|Comedy,tt0075160,movie,Safari Express,0,1976,\N,93,"Action,Adventure,Comedy",Duccio Tessari,5.4,188.0
22758,118734,Action|Adventure|Comedy|Western,tt0072448,movie,Zorro,0,1975,\N,124,"Action,Adventure,Comedy",Duccio Tessari,6.6,3075.0
22759,118736,Mystery|Thriller,tt0072349,movie,Puzzle,0,1974,\N,92,"Mystery,Romance,Thriller",Duccio Tessari,6.4,663.0
22760,118738,Action|Crime,tt0072348,movie,Tough Guys,0,1974,\N,92,"Action,Crime",Duccio Tessari,5.7,290.0
22761,118740,Action|Comedy,tt0067113,movie,Winged Devils,0,1972,\N,102,"Action,Comedy,Sport",Duccio Tessari,5.7,23.0
22762,118742,Mystery|Thriller,tt0067084,movie,The Bloodstained Butterfly,0,1971,\N,99,"Mystery,Thriller",Duccio Tessari,6.3,1232.0
22763,118744,Comedy|Western,tt0065185,movie,Alive or Preferably Dead,0,1969,\N,103,"Action,Comedy,Western",Duccio Tessari,5.3,279.0
22764,118746,Crime|Drama,tt0066098,movie,Death Occurred Last Night,0,1970,\N,93,"Crime,Drama,Thriller",Duccio Tessari,6.5,437.0
22765,118748,Crime|Drama,tt0062712,movie,The Bastard,0,1968,\N,102,"Crime,Drama",Duccio Tessari,6.0,311.0
22766,118752,Action|Drama|Romance|Western,tt0060903,movie,The Return of Ringo,0,1965,\N,95,"Action,Drama,Romance",Duccio Tessari,6.8,1398.0
22767,118754,Action|Drama|Western,tt0059601,movie,A Pistol for Ringo,0,1965,\N,98,"Action,Drama,Western",Duccio Tessari,6.5,1566.0
22768,118756,Drama,tt0057068,movie,Il fornaretto di Venezia,0,1963,\N,110,Drama,Duccio Tessari,6.7,67.0
22769,118758,Adventure|Comedy,tt0061870,movie,Kiss Kiss - Bang Bang,0,1966,\N,112,"Adventure,Comedy",Duccio Tessari,5.8,122.0
22770,90206,Documentary,tt0046008,movie,The Living Desert,0,1953,\N,69,"Documentary,Family",James Algar,7.5,1270.0
22771,90208,Documentary|War,tt1239427,movie,Brothers at War,0,2009,\N,110,"Documentary,War",Jake Rademacher,6.5,559.0
22772,90235,Drama,tt1157549,movie,The Happiest Girl in the World,0,2009,\N,99,"Comedy,Drama",Radu Jude,6.9,1049.0
22773,90239,Documentary,tt0207195,movie,Wadd: The Life & Times of John C. Holmes,0,1999,\N,105,"Biography,Documentary",Wesley Emerson,6.9,631.0
22774,90241,Drama|Horror,tt0066040,movie,Don't Deliver Us from Evil,0,1971,\N,102,"Drama,Horror",Joël Séria,6.8,2074.0
22775,90254,Drama,tt0128170,movie,The Dream Catcher,0,1999,\N,99,Drama,Ed Radtke,6.7,532.0
22776,90256,Comedy,tt1189259,movie,The Pleasure of Being Robbed,0,2008,\N,71,Drama,Josh Safdie,6.0,1484.0
22777,90258,Drama|War,tt0091359,movie,Cuckoo in a Dark Forest,0,1985,\N,94,"Drama,War",Antonín Moskalyk,6.8,81.0
22778,90260,Drama,tt0075454,movie,Zaklete rewiry,0,1975,\N,94,Drama,Janusz Majewski,7.3,870.0
22779,90266,Documentary,tt1753549,movie,Buck,0,2011,\N,88,Documentary,Cindy Meehl,7.6,3160.0
22780,90268,Horror|Sci-Fi|Thriller,tt1643222,movie,Hell,0,2011,\N,89,"Horror,Sci-Fi,Thriller",Tim Fehlbaum,5.8,11555.0
22781,90270,Drama|Mystery|Thriller,tt0482957,movie,Exit,0,2006,\N,100,"Drama,Mystery,Thriller",Peter Lindmark,5.8,1859.0
22782,128580,Action|Crime|Thriller,tt0353962,movie,At Point Blank,0,2003,\N,105,"Action,Crime,Thriller",Peter Lindmark,4.9,1646.0
22783,90273,Documentary|War,tt1675167,movie,Frozen Hell,0,2011,\N,85,"Documentary,War",Ville Suhonen,7.3,19.0
22784,90279,Drama|Romance,tt0400868,movie,Clara et moi,0,2004,\N,81,"Drama,Music,Romance",Arnaud Viard,6.5,705.0
22785,90281,Drama,tt1646114,movie,My Joy,0,2010,\N,127,"Adventure,Drama",Sergey Loznitsa,6.9,2207.0
22786,107539,Drama|War,tt2325741,movie,In the Fog,0,2012,\N,127,"Drama,History,War",Sergey Loznitsa,6.8,2895.0
22787,90284,Comedy,tt1365637,movie,The Overbrook Brothers,0,2009,\N,92,"Comedy,Drama",John E. Bryant,6.4,206.0
22788,90306,Drama,tt0013626,short,The Smiling Madame Beudet,0,1923,\N,38,"Drama,Short",Germaine Dulac,6.7,2083.0
22789,90308,Drama,tt1146295,movie,Snow,0,2008,\N,100,Drama,Aida Begic,7.0,1010.0
22790,90312,Drama|War,tt0051082,movie,Tikhiy Don,0,1957,\N,330,"Drama,War",Sergey Gerasimov,7.8,995.0
22791,90319,Documentary,tt1829648,movie,At Sea,0,2007,\N,60,Documentary,Peter B. Hutton,7.2,257.0
22792,90345,Horror|Mystery|Sci-Fi|Thriller,tt0905372,movie,The Thing,0,2011,\N,103,"Horror,Mystery,Sci-Fi",Matthijs van Heijningen Jr.,6.2,121290.0
22793,90353,Drama,tt1533013,movie,Beautiful Boy,0,2010,\N,100,Drama,Shawn Ku,6.6,6311.0
22794,90355,Documentary,tt1981703,movie,The Harvest/La Cosecha,0,2011,\N,80,Documentary,U. Roberto Romano,7.1,63.0
22795,90357,Drama,tt1204340,movie,Tyrannosaur,0,2011,\N,92,Drama,Paddy Considine,7.6,30095.0
22796,90374,Drama|Thriller,tt1441326,movie,Martha Marcy May Marlene,0,2011,\N,102,"Drama,Mystery,Thriller",Sean Durkin,6.9,48436.0
22797,90382,Thriller,tt1738387,movie,The River Murders,0,2011,\N,92,"Crime,Mystery,Thriller",Rich Cowan,5.2,4010.0
22798,122673,Drama,tt0190255,movie,The Basket,0,1999,\N,105,Drama,Rich Cowan,6.4,491.0
22799,90397,Western,tt0061664,movie,Return of Django,0,1967,\N,95,Western,Osvaldo Civirani,5.3,124.0
22800,127590,Mystery|Thriller,tt0068292,movie,The Devil with Seven Faces,0,1971,\N,90,"Mystery,Thriller",Osvaldo Civirani,4.5,450.0
22801,90413,Drama,tt1438216,movie,Oranges and Sunshine,0,2010,\N,105,"Drama,History",Jim Loach,7.1,5132.0
22802,90421,Crime|Drama|Thriller,tt1233192,movie,Brighton Rock,0,2010,\N,111,"Crime,Drama,Thriller",Rowan Joffe,5.7,6121.0
22803,114007,Mystery|Thriller,tt1726592,movie,Before I Go to Sleep,0,2014,\N,92,"Drama,Mystery,Thriller",Rowan Joffe,6.3,71343.0
22804,90426,Comedy|Drama,tt1283887,movie,Burning Palms,0,2010,\N,105,"Comedy,Thriller",Christopher Landon,5.3,2654.0
22805,107769,Horror|Thriller,tt2473682,movie,Paranormal Activity: The Marked Ones,0,2014,\N,84,"Horror,Mystery",Christopher Landon,5.0,39640.0
22806,90432,Comedy,tt0222581,tvMiniSeries,Lentsu,0,1990,1990,180,Comedy,Pauli Virtanen,6.6,94.0
22807,90439,Drama|Thriller,tt1615147,movie,Margin Call,0,2011,\N,107,"Drama,Thriller",J.C. Chandor,7.1,115710.0
22808,105954,Action|Adventure|Drama,tt2017038,movie,All Is Lost,0,2013,\N,106,"Action,Adventure,Drama",J.C. Chandor,6.9,75632.0
22809,118898,Action|Crime|Drama|Thriller,tt2937898,movie,A Most Violent Year,0,2014,\N,125,"Action,Crime,Drama",J.C. Chandor,7.0,66102.0
22810,90453,Fantasy|Horror|Thriller,tt0097942,movie,Mystics in Bali,0,1981,\N,116,"Fantasy,Horror,Thriller",H. Tjut Djalil,5.7,1066.0
22811,102425,Action|Adventure|Horror|Sci-Fi|Thriller,tt0095483,movie,Lady Terminator,0,1989,\N,82,"Action,Horror",H. Tjut Djalil,5.6,1514.0
22812,90464,Documentary,tt1084683,video,The Frozen North,0,2006,\N,60,Documentary,Dick Proenneke,7.6,166.0
22813,90474,Crime|Drama,tt1661420,movie,Polisse,0,2011,\N,127,"Crime,Drama",Maïwenn,7.3,13321.0
22814,98045,Comedy|Drama,tt1035729,movie,All About Actresses,0,2009,\N,105,"Comedy,Drama",Maïwenn,6.6,1052.0
22815,129518,Comedy,tt0498125,movie,Pardonnez-moi,0,2006,\N,88,Drama,Maïwenn,6.4,365.0
22816,90478,Comedy|Romance,tt1372306,movie,Year of the Carnivore,0,2009,\N,88,"Comedy,Drama",Sook-Yin Lee,5.8,565.0
22817,90493,Action|Adventure|Sci-Fi,tt0077640,movie,War of the Robots,0,1978,\N,103,"Adventure,Sci-Fi",Alfonso Brescia,2.7,695.0
22818,121501,Action,tt0198499,movie,Cross Mission,0,1988,\N,93,Action,Alfonso Brescia,4.8,80.0
22819,121503,Action|Adventure|Drama|Fantasy|Romance,tt0093276,movie,Iron Warrior,0,1987,\N,82,"Action,Adventure,Drama",Alfonso Brescia,3.1,712.0
22820,121515,Sci-Fi,tt0157383,movie,Beast in Space,1,1980,\N,86,"Adult,Sci-Fi",Alfonso Brescia,4.1,429.0
22821,121517,Sci-Fi,tt0078317,movie,Star Odyssey,0,1979,\N,103,Sci-Fi,Alfonso Brescia,2.8,506.0
22822,121519,Crime,tt0078995,movie,I contrabbandieri di Santa Lucia,0,1979,\N,88,"Crime,Drama,Thriller",Alfonso Brescia,5.6,77.0
22823,121527,Action|Sci-Fi,tt0075881,movie,Battle of the Stars,0,1978,\N,96,Sci-Fi,Alfonso Brescia,2.6,283.0
22824,121529,Crime|Drama,tt0078436,movie,L'ultimo guappo,0,1978,\N,95,"Crime,Drama",Alfonso Brescia,6.3,22.0
22825,121531,Crime|Drama,tt0077974,movie,Napoli serenata calibro 9,0,1978,\N,85,"Crime,Drama",Alfonso Brescia,5.9,99.0
22826,121533,Adventure|Sci-Fi,tt0149677,movie,War of the Planets,0,1977,\N,89,"Adventure,Sci-Fi",Alfonso Brescia,2.9,762.0
22827,121541,Comedy,tt0072641,movie,"Amori, letti e tradimenti",0,1975,\N,90,Comedy,Alfonso Brescia,3.8,40.0
22828,121543,Adventure|Children|Drama|Western,tt0090318,movie,Zanna Bianca e il cacciatore solitario,0,1975,\N,87,"Adventure,Drama,Family",Alfonso Brescia,4.0,70.0
22829,121549,Action|Adventure|Comedy|Fantasy|Sci-Fi,tt0073804,movie,Super Stooges vs the Wonder Women,0,1974,\N,105,"Action,Adventure,Comedy",Alfonso Brescia,5.1,235.0
22830,121551,Action|Fantasy,tt0069700,movie,Battle of the Amazons,0,1973,\N,100,"Action,Fantasy",Alfonso Brescia,4.7,185.0
22831,121553,Horror|Thriller,tt0068777,movie,Naked Girl Murdered in the Park,0,1972,\N,92,"Crime,Mystery,Thriller",Alfonso Brescia,5.5,246.0
22832,121557,Horror|Thriller,tt0066045,movie,Il tuo dolce corpo da uccidere,0,1970,\N,88,Thriller,Alfonso Brescia,6.0,129.0
22833,121561,Western,tt0188483,movie,Cry of Death,0,1968,\N,104,Western,Alfonso Brescia,5.6,36.0
22834,121563,Drama|War,tt0062357,movie,Testa di sbarco per otto implacabili,0,1968,\N,89,"Drama,War",Alfonso Brescia,5.0,235.0
22835,121565,Western,tt0063813,movie,If One Is Born a Swine,0,1967,\N,82,Western,Alfonso Brescia,5.4,49.0
22836,121567,Action|Romance|Western,tt0061865,movie,Killer Caliber .32,0,1967,\N,94,"Action,Romance,Western",Alfonso Brescia,5.9,216.0
22837,121573,Action|Adventure|Drama|Fantasy,tt0059055,movie,The Conqueror of Atlantis,0,1965,\N,93,"Action,Adventure,Drama",Alfonso Brescia,5.2,91.0
22838,121575,Action|Adventure|Drama,tt0290240,movie,The Magnificent Gladiator,0,1964,\N,95,"Action,Adventure,Drama",Alfonso Brescia,5.4,64.0
22839,121577,Action|Adventure|Drama,tt0058526,movie,The Revolt of the Pretorians,0,1964,\N,100,"Action,Adventure,Drama",Alfonso Brescia,6.1,80.0
22840,90497,Documentary,tt2058583,movie,Bertsolari,0,2011,\N,90,Documentary,Asier Altuna,7.4,34.0
22841,90514,Comedy,tt0038367,movie,Blondie Knows Best,0,1946,\N,69,Comedy,Abby Berlin,6.7,165.0
22842,90535,Horror,tt0074829,movie,Werewolf Woman,0,1976,\N,79,Horror,Rino Di Silvestro,5.1,1000.0
22843,128888,Drama|Thriller|War,tt0074395,movie,Deported Women of the SS Special Section,0,1976,\N,98,"Drama,Thriller,War",Rino Di Silvestro,4.6,415.0
22844,128890,Romance,tt0086330,movie,The Erotic Dreams of Cleopatra,0,1985,\N,86,Romance,Rino Di Silvestro,3.9,116.0
22845,128892,Drama,tt0089251,movie,Hanna D. - La ragazza del Vondel Park,0,1984,\N,84,Drama,Rino Di Silvestro,4.9,200.0
22846,128896,Crime|Drama,tt0068483,movie,Women in Cell Block 7,0,1973,\N,100,"Crime,Drama",Rino Di Silvestro,4.7,206.0
22847,90554,Drama,tt0163559,movie,The Book of Stars,0,1999,\N,111,Drama,Michael Miner,6.7,574.0
22848,90561,Comedy|Drama,tt1664892,movie,"Happy, Happy",0,2010,\N,85,"Comedy,Drama",Anne Sewitsky,6.5,2920.0
22849,90566,Action|Comedy|Crime|Drama,tt0291507,movie,A Cab for Three,0,2001,\N,90,"Crime,Drama,Thriller",Orlando Lübbert,6.9,1013.0
22850,90568,Horror|Thriller,tt0443678,movie,Unholy,0,2007,\N,90,"Horror,Sci-Fi,Thriller",Daryl Goldberg,3.5,635.0
22851,90572,Drama,tt0800341,movie,May 18,0,2007,\N,120,Drama,Ji-hoon Kim,7.0,1000.0
22852,90574,Comedy|Drama,tt1143148,movie,Nora's Will,0,2008,\N,92,"Comedy,Drama",Mariana Chenillo,7.1,936.0
22853,121586,Romance,tt2866676,movie,Paradise,0,2013,\N,105,"Comedy,Drama,Romance",Mariana Chenillo,6.3,640.0
22854,90592,Documentary|Drama,tt1715802,movie,How to Die in Oregon,0,2011,\N,107,"Documentary,Drama,Family",Peter Richardson,8.3,1833.0
22855,90605,Documentary,tt1552976,tvMovie,America Before Columbus,0,2009,\N,90,"Adventure,Documentary",Cristina Trebbi,7.3,200.0
22856,90617,Action|Comedy,tt0105087,movie,Pajeczarki,0,1993,\N,105,"Action,Comedy",Barbara Sass,5.1,86.0
22857,90622,Comedy|Drama,tt1409006,movie,Campus Radio,0,2011,\N,90,"Comedy,Drama,Music",Aaron James,7.6,32.0
22858,90632,Comedy|Romance,tt1488164,movie,Answer This!,0,2011,\N,105,Comedy,Christopher Farah,5.4,935.0
22859,90647,Adventure|Animation|Comedy|Fantasy|IMAX,tt0448694,movie,Puss in Boots,0,2011,\N,90,"Action,Adventure,Animation",Chris Miller,6.6,143222.0
22860,90653,Horror|Thriller,tt0097017,movie,The Carpenter,0,1988,\N,89,"Fantasy,Horror,Thriller",David Wellington,4.9,478.0
22861,90662,Action|Thriller,tt1653700,movie,The Veteran,0,2011,\N,98,"Action,Thriller",Matthew Hope,5.9,6906.0
22862,90666,Drama,tt0475243,movie,Crashing,0,2007,\N,79,Drama,Gary Walkow,5.5,577.0
22863,90668,Drama,tt0294279,movie,A Loving Father,0,2002,\N,103,Drama,Jacob Berger,6.2,581.0
22864,90671,Crime|Drama|Mystery|Thriller,tt0075140,movie,End of the Game,0,1975,\N,106,"Crime,Drama,Mystery",Maximilian Schell,6.0,864.0
22865,90690,Drama,tt0848577,movie,Colorado Avenue,0,2007,\N,120,Drama,Claes Olsson,5.8,242.0
22866,96112,War,tt1941668,movie,Dead or Alive 1918,0,2012,\N,70,"Drama,History,War",Claes Olsson,4.6,180.0
22867,90738,Action|Crime|Drama|Mystery|Thriller,tt1646980,movie,The Double,0,2011,\N,98,"Action,Crime,Drama",Michael Brandt,5.9,28559.0
22868,90741,Drama|Thriller,tt0473464,movie,Cherry Crush,0,2007,\N,89,"Drama,Thriller",Nicholas DiBella,5.5,2630.0
22869,113765,Drama,tt2004271,movie,King's Faith,0,2013,\N,108,Drama,Nicholas DiBella,6.4,701.0
22870,90753,Drama|Romance,tt1368491,movie,Undertow,0,2009,\N,97,"Drama,Fantasy,Romance",Javier Fuentes-León,7.7,6424.0
22871,90769,Documentary,tt1510934,movie,Starsuckers,0,2009,\N,103,Documentary,Chris Atkins,7.4,510.0
22872,90775,Horror,tt1446069,movie,Flicker,0,2009,\N,85,Horror,Aaron Hendren,5.3,64.0
22873,90777,Comedy,tt0892904,movie,White on Rice,0,2009,\N,83,Comedy,Dave Boyle,6.2,498.0
22874,90795,Drama,tt1781843,movie,The Minister,0,2011,\N,115,Drama,Pierre Schoeller,6.7,2523.0
22875,98924,Drama,tt1132607,movie,Versailles,0,2008,\N,102,Drama,Pierre Schoeller,6.8,506.0
22876,90811,Comedy|Drama,tt1016307,movie,Glasses,0,2007,\N,106,"Comedy,Drama",Naoko Ogigami,6.8,1289.0
22877,126975,(no genres listed),tt0483022,movie,Kamome Diner,0,2006,\N,102,"Comedy,Drama",Naoko Ogigami,7.1,1971.0
22878,128506,Comedy|Drama,tt2246953,movie,Rent-a-Cat,0,2012,\N,110,"Comedy,Drama",Naoko Ogigami,6.9,1530.0
22879,90815,Comedy|Drama,tt0815092,movie,Actresses,0,2007,\N,107,"Comedy,Drama",Valeria Bruni Tedeschi,5.7,694.0
22880,90825,Drama,tt0304023,movie,Flower & Garnet,0,2002,\N,103,Drama,Keith Behrman,6.7,531.0
22881,90843,Animation,tt0983242,short,Lavatory Lovestory,0,2007,\N,10,"Animation,Short",Konstantin Bronzit,7.1,1605.0
22882,90853,Drama|Horror,tt0467506,movie,The Heirloom,0,2005,\N,97,"Drama,Horror",Leste Chen,5.2,745.0
22883,90868,Drama,tt1562568,movie,Higher Ground,0,2011,\N,109,Drama,Vera Farmiga,6.2,2940.0
22884,90876,Crime|Drama|Thriller,tt1485698,movie,The Dark House,0,2009,\N,105,"Crime,Drama,Thriller",Wojciech Smarzowski,7.4,4145.0
22885,100442,Comedy|Crime|Drama,tt2577150,movie,Traffic Department,0,2012,\N,118,"Crime,Drama",Wojciech Smarzowski,7.3,4024.0
22886,90886,Documentary,tt1010005,movie,Election Day,0,2007,\N,84,Documentary,Katy Chevigny,7.4,35.0
22887,90899,Documentary,tt1325014,movie,The People vs. George Lucas,0,2010,\N,93,"Comedy,Documentary",Alexandre O. Philippe,6.6,4481.0
22888,112279,Documentary,tt2481248,movie,Doc of the Dead,0,2014,\N,81,Documentary,Alexandre O. Philippe,6.4,1252.0
22889,90916,Action|Crime|Drama,tt1748197,movie,Setup,0,2011,\N,85,"Action,Crime,Drama",Mike Gunther,4.4,20423.0
22890,106136,Action|Crime|Thriller,tt1568323,movie,Beatdown,0,2010,\N,90,"Action,Crime,Thriller",Mike Gunther,4.5,1145.0
22891,90945,Adventure|Crime|Drama,tt0685628,tvMovie,The Sign of Four,0,1987,\N,103,"Adventure,Crime,Drama",Peter Hammond,8.1,3468.0
22892,90949,Drama|Romance,tt1284576,movie,Paper Soldier,0,2008,\N,118,"Drama,Romance",Aleksey German Jr.,6.5,836.0
22893,90963,Documentary,tt1787816,movie,The Last Mountain,0,2011,\N,95,Documentary,Bill Haney,7.8,270.0
22894,90965,Comedy|Drama,tt1667691,movie,Sasha,0,2010,\N,102,"Comedy,Crime,Drama",Dennis Todorovic,6.6,1356.0
22895,91010,Drama,tt1719071,movie,Another Happy Day,0,2011,\N,119,"Comedy,Drama",Sam Levinson,6.1,3975.0
22896,91044,Documentary,tt1714861,tvEpisode,LennoNYC,0,2010,\N,115,"Biography,Documentary",Michael Epstein,7.7,555.0
22897,91048,Comedy|Drama,tt1315350,movie,Cherry,0,2010,\N,99,"Comedy,Drama",Jeffrey Fine,6.7,4476.0
22898,91056,Action|Adventure|Crime|Drama|Sci-Fi,tt0041162,movie,Batman and Robin,0,1949,\N,263,"Action,Adventure,Crime",Spencer Gordon Bennet,6.1,1612.0
22899,94262,Sci-Fi|Thriller,tt0052587,movie,The Atomic Submarine,0,1959,\N,72,"Sci-Fi,Thriller",Spencer Gordon Bennet,5.2,1381.0
22900,112234,Western,tt0044444,movie,Brave Warrior,0,1952,\N,73,Western,Spencer Gordon Bennet,4.8,118.0
22901,122011,Adventure,tt0045300,movie,Voodoo Tiger,0,1952,\N,67,Adventure,Spencer Gordon Bennet,6.4,220.0
22902,91067,Drama|Romance|Thriller,tt1149592,movie,Spy(Ies),0,2009,\N,99,"Drama,Romance,Thriller",Nicolas Saada,5.9,886.0
22903,91094,Children|Comedy|Musical,tt1204342,movie,The Muppets,0,2011,\N,120,"Adventure,Comedy,Family",James Bobin,7.1,86815.0
22904,110297,Adventure|Comedy|Crime,tt2281587,movie,Muppets Most Wanted,0,2014,\N,107,"Adventure,Comedy,Crime",James Bobin,6.4,31378.0
22905,91112,Action|Drama|Romance,tt0103843,tvMovie,Blown Away,0,1993,\N,92,"Action,Drama,Romance",Brenton Spencer,5.2,4072.0
22906,106611,Horror,tt0109449,movie,The Club,0,1994,\N,90,Horror,Brenton Spencer,4.7,454.0
22907,119167,Sci-Fi|Thriller,tt1343740,movie,Paradox,0,2010,\N,83,"Sci-Fi,Thriller",Brenton Spencer,4.5,523.0
22908,91134,Drama,tt1655420,movie,My Week with Marilyn,0,2011,\N,99,"Biography,Drama",Simon Curtis,6.9,82966.0
22909,91154,Drama|Horror|Mystery|Thriller,tt0141937,tvMovie,The Uninvited,0,1996,\N,94,"Drama,Horror,Mystery",Larry Shaw,4.6,345.0
22910,97973,Crime|Thriller,tt0119710,tvMovie,Mother Knows Best,0,1997,\N,96,"Drama,Thriller",Larry Shaw,6.5,494.0
22911,91167,Documentary,tt1268224,movie,An Inconvenient Tax,0,2011,\N,78,Documentary,Christopher Marshall,6.9,107.0
22912,91169,Drama|Romance,tt1217426,movie,Easier with Practice,0,2009,\N,100,"Drama,Romance",Kyle Patrick Alvarez,6.4,970.0
22913,112974,Comedy|Drama,tt1650393,movie,C.O.G.,0,2013,\N,88,"Comedy,Drama",Kyle Patrick Alvarez,5.6,3525.0
22914,127212,Drama|Thriller,tt0420293,movie,The Stanford Prison Experiment,0,2015,\N,122,"Biography,Drama,History",Kyle Patrick Alvarez,6.9,36448.0
22915,91187,Animation,tt1863330,short,Millhaven,0,2010,\N,7,"Animation,Short",Bartek Kulas,6.8,283.0
22916,91189,Crime|Drama|Fantasy,tt0984155,movie,Before the Fall,0,2008,\N,93,"Crime,Drama,Sci-Fi",F. Javier Gutiérrez,6.0,2062.0
22917,91199,Drama|Romance,tt1714210,movie,Weekend,0,2011,\N,97,"Drama,Romance",Andrew Haigh,7.6,27822.0
22918,128606,Drama,tt3544082,movie,45 Years,0,2015,\N,91,"Drama,Romance",Andrew Haigh,7.1,30803.0
22919,91204,Crime|Drama,tt0973785,movie,The Bridge to Nowhere,0,2009,\N,105,"Crime,Drama",Blair Underwood,5.4,950.0
22920,91211,Comedy|Drama|Romance,tt1602572,movie,Echoes of the Rainbow,0,2010,\N,117,"Comedy,Drama,Romance",Alex Law,7.4,1758.0
22921,91213,Documentary,tt0874421,movie,Beijing Taxi,0,2010,\N,78,Documentary,Miao Wang,6.8,57.0
22922,91216,Drama,tt1290082,movie,"Lebanon, Pa.",0,2010,\N,100,Drama,Ben Hickernell,6.3,525.0
22923,91227,Drama|Romance,tt0233509,movie,Cyclomania,0,2001,\N,93,"Drama,Romance,Sport",Simo Halinen,5.7,638.0
22924,107591,Drama,tt2325909,movie,Open Up to Me,0,2013,\N,95,"Drama,Romance",Simo Halinen,6.7,692.0
22925,91231,Drama,tt1471195,movie,My Flesh My Blood,0,2009,\N,90,Drama,Marcin Wrona,5.8,227.0
22926,91233,Animation|Comedy|Sci-Fi,tt0945571,short,Lifted,0,2006,\N,5,"Animation,Comedy,Family",Gary Rydstrom,7.8,17819.0
